week_end,published_utc,source,title,link,query,relevance_match,exclusion_rule,cites_later_date,status,query_rank,feed_pos
2022-05-06,2022-05-05T07:00:00Z,Luxembourg Times,ArcelorMittal sees global steel demand drop on Ukraine war,https://news.google.com/rss/articles/CBMitAFBVV95cUxQMEpiZlVVSVl3eTEtRHBZSTVPZU1abHJsZjdSZ21TT0NsNm1ZeEtSQkp3SXZBZWlvcWVXMzFnNko3MUZ6NHRCV2FkZnlYaWcyVGdXWUo2dFc0cm9uWl9rekV1cTZEejY5NHdHNXhTX2NqcEY2RDhfMF92cXREN3drbnZUMHZuVkNURnV6QXRqaTRFeTZIaEtuQ1Zna1BxWU5CdWc3bm1YbGFvXzJUQnRmZ3lXWjI?oc=5,en-IN:steel prices India,steel,,False,kept,8,8
2022-05-06,2022-05-01T07:00:00Z,The Times of India,Manmad water project gets MJP approval again,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNNXJvQjIyMXNUOTlJT0JoWWdDWHBBY29xNllJalJIZXhLa1UzeUdzSHJnWnZzQ0FnRV82Rnc4c24xaTc0MkpHLWVzUzMwX3Jwc1FreDVIU2d1WHJnSTBQV2ZvX3NvczZ0bXFrV3BGYXR4S1RaaUVDbllYUlBjSzBvNmVqUkp3NmNEak95XzgtbVdzX25LdUdGYmRkOXRwQ1VlQjNWTmdqSkRyQlp3X2M3VGhoR3NKeG020gG-AUFVX3lxTE5DazZBcjNIWkxtMHJrZmlZMFdzLTRCRThpYVBleDI2ZXp5Zks3X0dKd0JJaDlyNmt5dFNmZXRkNW5DOU9RakxTc200cTBnbGNFbmg2UVBtcVYyRE1UZENCOElTcXBHVTlfbGFCU3dPZkdjcDlzVnFTZUxLWUlDMHBXbHEwaGlWZ2R6eVpPUVhTekRMX0dRQ3doelFkdWo3bnpVeG45aGxtN0hjTTNoVkhuMGZNeEJJVTBqaHl4d2c?oc=5,en-IN:steel prices India,,,False,irrelevant,8,9
2022-05-06,2022-05-02T07:00:00Z,Business Today,Buying gold this Akshaya Tritiya on May 3? Here’s all you need to know,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPT3RkQWdpbUxJWlVzMXRIc2VudFhJMVBFSGdFWUp6V29TNkJ2R3BqdGE5ME5SQzlGRW90SjNGWWJ0Rldpc2toWGpMWmloRV94RDNiOER1QkU5eTNXR3RFNnN2MXhJTWZmcC1sTGRKYzk2NXJhMUtac2dhdlA4Zlh0YXpMcVFkMEl3bG1BNDV3blNFQmZhVmtfVV9XaG5tMzJWN0ZEWlBvZl9wZ1JjQ2NnbGpXVXZicHVvMmF3NXJTT1g3ZzUxQnV0ZmoyM2VoRkZmRFQtbVY2YUJVVEg3dmRHS9IB5gFBVV95cUxOcUVYQnNJeTNVaGVoZXpKZ0VrS0tiVXU0RnYzVHZHRUNGa2ZMLVJiTXhMZHFkVDZ1SFdTdzlka25MNllqdjY1QkhlRkZoZE15aklybi1KT2MwRGZhWFhzcUhTWHk5dU5DSE5HNnZJM3BOYkl2STAxY2ZULURvdzU0SFBXQl9xNnpBemozOEFDdHhsUjRvVlVqSWk2ZmJfMV9QdkdNWm45NkptWWFmS29Rb1otRGdrQ2ExQjhZd1hIUWhQT19DSnRfeTFPcjhBc21qcnp2N0Vxel92TVp0MEc2c1pXYXh2dw?oc=5,en-IN:steel prices India,,,True,irrelevant,8,10
2022-05-06,2022-05-07T07:00:00Z,The Economic Times,Motorola to launch Motorola Edge 30 in India on May 12. Check expected price & specs,https://news.google.com/rss/articles/CBMi5wFBVV95cUxONUp1S0VJMjlGWWJBVHVBVEMyWjhMbVhSbnUwSHNVV1NSZkh3Y24ySEZLb3NPYmNpeDREYnJEV09HOG83SnlOSS1fcU0zZU95RVZ1TUhrOGJYRzFmYnpDUVFGRVFfZFZ2eUlQQjNwZ0hMVzBaT0ZYTVdjVWc0am1UZTBid1V6WGU5VnhvUmdJY2toTzNqYnZjaVBwc1loeXRDQ0xIVHpqWTZ3bHpGTDhQLXd6dmpKZ2FpWVVCQXBZMHNneHpLdEdjUFZpcV9NTXgzUDNPZ3FyMUhULXgtdHdjMUVScXNsVDjSAewBQVVfeXFMUGJhby1pa2lHcWhKSUx4RlhjVWRIRmZSR1U2ZGdiMHRNQXJObGNoSWVNRmpXZlkzSlFzRjl1a1phc0g3ODZyTEZWUEJoNEV3VXA0UG1XTFU4UUZVWmtRNWdWRU1lbGVrMFhlakVkUGVDd0JFblRjaFkwSEZ3YjYxalhadk1mZy1jSXQ2OTBYOVB0eUdlTlI3aUtMU1BtVTRzdDMyTW9YRXhLenVQcWdIZmt0bjNyZGpZcEs2REhhelRXQjE4QkdVU2VtWUtPSUxXNEZvRXBJUEZEdXZscTlLRXdRQWpBSVlFLVMydTc?oc=5,en-IN:steel prices India,,,True,out_of_window,8,11
2022-05-06,2022-05-03T07:00:00Z,Livemint,"Manish Shah, the man who spotted the southern stars",https://news.google.com/rss/articles/CBMizgFBVV95cUxQenRELU1tWXdWc0NhbnNXSkdwSVZzRmkxSWVCLWZjN1g5MlNBMXNYa3JCdGRfVGVjMHBVMXIxUk0tS29oaW4zNWVsZkt1Zjg2dU1kdUtMZnVvZ0g0QlhyRjg2cGtzODY4ZHpSSG1hZjdRTThLN01lRThKS2x6Q2p2LVA0dGZfZm5wVVdkR1NfbExmVUpGM215NnY3bVBveFV4NkZxVzRHMFN3c3dDYzg0YkN0VFN6TTZCR0hpODl0ZlRMYjhJYmNTX0J3OFB3d9IBwgFBVV95cUxNcnZ5QXNTZmVfQ0NLbmkxOEd1ZlJjMFFzaGNMMDlCNEVucm1RMUhnbzFaYUNDYWtiZi1IVGRzSEZmSVBwOHJmSnUwVEo2X3Vad0FWa2ctQmVWU3J5RHlnQXVpN01yUHJkU0VVQUcwRlppTlhHTTk1dE9YVzRKWVExSTQxbm5YU0IyWVg0WjVxcWwza0tUTk5zajRlajhISmltTUJYOXktaW51emdjTzNWYjJuZnQzZjZBS2ZITTFsbE5ZQQ?oc=5,en-IN:steel prices India,,,False,irrelevant,8,12
2022-05-06,2022-05-05T07:00:00Z,Business Today,Memes flood Twitter as RBI interest hike clashes with LIC IPO day,https://news.google.com/rss/articles/CBMixgFBVV95cUxOWkFOVTFTTTVvUVpjaWQ5NEMyR242SHVJQXV0QmM3YTRTMnpKTU9IRDZjODBSNXVGenVFdm1tTThUbmtILWRITy1qeWN2T3c5MFdUcVduaG9iVXN0aFN0aUpaWk5uNzE4YjVPTDJrVDNBMHUzUXlaWWNpZUxpbEdhcVdpOVhwZmxaMVVReE1jckplcUVwWS02RHRQd3hKWi1wUjVGM0kwbDVXZ2E0TEhoVXd2OVdQc3k3Yk5BMVVOX3cteXEyelHSAcsBQVVfeXFMTVJyVmJXM2JKcUduUkpzbmxENjhfNkFSaGNvVWljQmxhY2JZR0JHSm4xZDRfUVJxd2pxZ1hEUXpBX295MEJYUXc5bG9hdHRrNjY5UEItRHNnS2dyS1JUbXllWlZ3T0x6ZERncGp5NVZaWE5TNTRDMkMzV21QMGJYTEFUcGp6c2tiNDRXdlA4R004VHpRd1VRTGNnVGJPTDFXZXFVNUpDU3JTOGh0Y2hNYk5UUTNCcTJ5d0g5UmFpVlZJRXhQNE1hWThOcW8?oc=5,en-IN:steel prices India,,,False,irrelevant,8,13
2022-05-06,2022-05-06T07:00:00Z,financialexpress.com,AMNS India earnings rise 17% to $470 million,https://news.google.com/rss/articles/CBMinAFBVV95cUxNVzlDYlJGUW1tWVp4QUN6T3B6Z1pUWnUtLU9Odmx2cHg0OTlOWVJEQ1ZsUVNCbEFvNG5Ba0N6SEhfb2ZzRmtzeGFnY1Flblo4RUx1d1Rpd2dUVFVqbWlMNFk0YjE3UVBpYzExd2lMUXVCbG5zY1hxXzl2aHNqY25YODZadHN3TGRpUVo3Tng2X2ZtYWpzb3k1cjFoNnHSAaMBQVVfeXFMTlV6ZU53US0zRlc3Ujd5ZjZld1BmdFZURy1oMDJPOG1HLVZ3a3F0bEtuUG9xNm9kTFRXQy04UXQyRFlNRnpmZ05kNk54SUtudlBmLUNRbUhkdFRfd1Z4Uk1VRGpidk01dGkwcldWNTN3R3d6enNicUVTUVJIMDBhMVZpMGxNbXhfNFRIZGU4eFd6eVdHbHBTcFZiLU9YaThIQ3F3MA?oc=5,en-IN:steel prices India,,,False,irrelevant,8,14
2022-05-06,2022-05-06T07:00:00Z,financialexpress.com,"Gold Price Today, 6 May 2022: Gold to remain in Rs 50500-51500 range for few days; buy the dips",https://news.google.com/rss/articles/CBMi6AFBVV95cUxNYjZsZU9TVkpkNHJwT05zUW1KQmg1ZF9lQm1zYnNhc2dkU0FmYW1IRkZEbDhQMmF2ZlJjNXItWGNxUHZfMzQ2RlRCOWx2NWJxZHMwWUdDbXFmX09iRE5CSWUyay11ZnpvZy1Tb0tSakxaMHZRb3ZDdGFzNXdOZmhGbmg4dUVMekFmYVFjU2hCNEZhTXJDQzl0VjVvSl9xMTZfRThnQUs4NkZxR2V2MGVvNTU5bGV2djlMWEdKXzJYa0lJQ1FEeW00WVU1QjdGeFRxSkdDQzNYS203OHhTVGJJc2lmOUtNQjlU0gHvAUFVX3lxTFBpTXJSLUY0TVE0VV9DVlRaUUJzZExkWHEyQ2FJX1R1OGhrLXlOdEdzVXJuaU9NWjBWNjR1akJWN0J2NlY2RUZ0R3dwLU8ybEdQZW12QlV1Q0U5Nno5ZkpEZ0x4XzVCeXRGeWttdlVOUFcwdGhvbVo1TmhwcDZaTGR6YWdjYjFfZE1Ic2sxTEo5Y0MteHJubVRvdUs5bWQxVVNwejBzZS05Tlg0bjVZRWVUVE54VnBzUER0Q1IyTm43MzF0NVd0QW5SQlZSVVRRSmVqd2VVZXNCWUV4UXVCX2t6WUE4czhDUFJHN05XdzhV?oc=5,en-IN:steel prices India,,,False,irrelevant,8,15
2022-05-06,2022-04-30T07:00:00Z,financialexpress.com,Maruti Suzuki India beats estimates; net profit up 58 per cent,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQMG5QOFZGTlhBTEVHNnFUNUpnOGFXaThsQ1J3d3pIdkJkc1oxUS0yY3g4dm5yX3V6WVpzellPcFBEMTlaOTN6ZzhzbzdZV2V0d25CSHFONlhtaGVjeFMwSWxPX0tLYVV0cXlxSDJ0UHh4TWZYaVFneDlydERzZGNMMUprU0VreVJybWd1c0JjTUVTbk0wNmM3ZVhUakFJQ2ZtOWJhUUlMVzVZT29hM0x6NjZPcmgyRlhV0gG_AUFVX3lxTFBaemVGNmtGSDNfQkNOMmtzVDVCTFc5dV9xVzNqNm9JYmVYZUpRLUw1VElkZEdQRjFNQURPenJkcE1Yek1LT05WMlkxRjZVRF9wVmlCUnRHS1UzbEhlS1ZWbFowVERiU01tSGRxTHRVUkhPNm9Va2x1WEhWd0NGc2FpVzlJSFlCVmhKYTYtTjAxWWRoaFAydENNbzBzeERValVyamk1b2w5bmptN20zaWdhRXJOWGJjeHp4X0gxR2VN?oc=5,en-IN:steel prices India,,,False,irrelevant,8,16
2022-05-06,2022-05-06T07:00:00Z,financialexpress.com,L&T bags large order from Bullet Train project,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNSHJic3NwVmpaSTRoeEhmWUJ2NkxNd2VaVWxzWmlzTHVhSTNwczA1QTBfZEFXZ0xLTk5oX0VZUWtOUl9sSDFnM193NXhhVms4X1BfNjcydkZDV3E4UGF5d2otZzlsMHNHbGlhSm5XUDF6VnBVWGlRcFZfV0E2OGFsVDVoSnh6SUw0WGNLLWp6R09uU2lfUkZBdG5jTlE4T2VCUFpKS2dKLTPSAa8BQVVfeXFMTm0wZEwxUXJ4NmdONnhmbkVmcDA1dWgyY3I4aXI3d3RheU9FVWxGNTdmZ3lhY3Z5WGFPQ1dNbmR4ZkxwWTUwTklpWWZWVnl3SHV6bzhiTExDLW9fWDJmSmZwNDBTaFpPcXNkbVlLa05fb3JHNGpsYW5MYWI1VHRHTW84aS1tUERIWU9xLUxIZ0t5Y2VVVVI1bEZNTWU5emU4bHQ3blJuSkJscGlTTDFidw?oc=5,en-IN:steel prices India,,,False,irrelevant,8,17
2022-05-06,2022-04-30T07:00:00Z,financialexpress.com,All-electric Kia EV6: Top 5 things you should know about it,https://news.google.com/rss/articles/CBMitAFBVV95cUxPSEZGdjVFd1pORnlWRkw0ZDEyNkMtMnpNZWE2VHN2MTdlNGxtenkxY2p1M3NXR05zZmhjMDctQWZqOHdLQm9ZLUEzTV9WVGp2cC1PRGJEOTVPMmE3dTFPRW9qTjRkSmRNdWQ0bmdiWGZxSkVMZ29ERzF4dThwamN1QUJNZHBpR1JDbUNNUTFnVXdMRDJvMWszVDJJMVA2UWZ3X3hxY196bXJTM3BHM3AxZjhsRnLSAbsBQVVfeXFMTVBoZXJkMWRIN2pqa2xIZHJ0SC0wbnNIV3NEbHZ2YkxsejYzeXpBeGQ1bGlZMjFOUVA1NDUzeHFoXzFkMWJZZGJGQkxfUWJROC0zU1ZJT3N4VFQtLVBaRWs5Mi00aExhUjlya0VrM29XU21JQ0pZdjdBaVNUZ0lKc0dXenBmaEhGbXpSYUExOFA4emV3cGFNM0Y1SWtvdWVTZnFkZEFoWlhIN0l0d29uTjNXOHNNclMzd1VRMA?oc=5,en-IN:steel prices India,,,False,irrelevant,8,18
2022-05-06,2022-05-04T07:00:00Z,Recycling Today,Defining trends of the super cycle,https://news.google.com/rss/articles/CBMihgFBVV95cUxNWDYzc0gwbGR2bE1HcG9Mby1ZYld4WUZhSlhoT2RnV2VubGRiNUY3RmZ0c1RIZkdWVmpZSGw3dFFzOENOMlBrWS1YS25Tam1FcEh4ZlVDbE5NWVZla05JbE9tUWlWZDJIUENpcXIwWDdrSmdHbl96QXhiQ0Eyamg1ZnNhdE5FQQ?oc=5,en-US:aluminum prices,,,False,irrelevant,9,0
2022-05-06,2022-05-05T07:00:00Z,blogs.worldbank.org,Commodity prices surge due to the war in Ukraine,https://news.google.com/rss/articles/CBMijgFBVV95cUxQTnd0VWFZek52MmlpRDZ5ZE9zdzlJNVdtZWlEalRvSGg5SjhwbFc3Y3JHQkU0UFpwLTU4b3Q1N2J3NXNNQ0t0bWFZNTU2aXVCRjJEb2Z2eXZtVEtabXZ2ZjUtaVRkREJxbHE1UjdfZVZWZzdCei1yUjdaNExkUWIzejZha3B3ekR3TURJMGp3?oc=5,en-US:aluminum prices,,,False,irrelevant,9,1
2022-05-06,2022-05-04T07:00:00Z,singletracks.com,"Gear Watch: 3D Tech for Your Butt, Aluminum YT Capra Builds, and Onza Tire Sealant",https://news.google.com/rss/articles/CBMiugFBVV95cUxOM3RhYUZyTVZrTUM2LV9PMlVHVEZNczhjTFZ2cEpRWXhEMW80ZlFBOE5Hd0RjQXlVWmhDV0pidWZ1eUlkUndQWXZRQnpkRmR3Mm5TaUFBNTNKY2tRMGNock1MdHlQWjBZOVZEa09XZ2hQXzZaR2JaNEpBcVVzMlZyeUgxOFFTajQwbVUtclVrc0Fod2l3NzhNaUQ3dzFDV3FOY0toVzFLTXpOWXd0cm1UOVBJeHpsaEJoYkE?oc=5,en-US:aluminum prices,aluminum,,False,duplicate,9,2
2022-05-06,2022-05-03T07:00:00Z,Analog Planet,Sumiko and Pro-Ject USA Launch New Budget-Priced E1 Series Turntables,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQbGthNHFTVW15bldhU3VHWkYwRFFxa3NqUnEwTzhQRDRRU0VlZEVwMDNpbFl4MVZkSmZ0NkhYa2FtaUtGUDZRbWVXMDBHckpVUzBSekxEVzVrTlBySVRDeHJjQXEyQnBlMXFkR0RHVnVabWJhdFBqemxSMnBBQW1pYzIwSTBWd3VUT1JHZFZ2TjBUVUpSanF0S3lJR2pneUZYVlNEVEJhWVJ5Zw?oc=5,en-US:aluminum prices,,,False,irrelevant,9,3
2022-05-06,2022-05-03T07:00:00Z,Reuters,Aluminium maker Hydro warns of rising costs after record Q1 profit,https://news.google.com/rss/articles/CBMimwFBVV95cUxQOGFoWHZyLXgwUm1MclFpX1EybTBZS1JsRG50b3poTXJRRjJLd0I3OHluOEZiOHVMdTRyX0t5UUFxMXRSSURHSENNMWotczBveDUxX2NNWG04QWh6S2xwLUdqVjU3c2M2VGdPVXlkN002ZWVIek1TelI1UmJXaTJlZkF0aHZrQWs0WTBONGZGNnFMcVRIYXMwYkJOdw?oc=5,en-US:aluminum prices,aluminium,,False,duplicate,9,4
2022-05-06,2022-05-02T07:00:00Z,9to5Mac,Apple Watch Series 7 now available from Apple Refurbished Store,https://news.google.com/rss/articles/CBMimwFBVV95cUxPckUtQmZyWm5ZYTRkUjJzSkJYNGdhZ0xteDM3VGc4U2cwSWpNZjA1OGtKS2pEcXpJeDRaLW5VS1hrT0pZcHl1Rm5PNzczNlZlclRHckFMZHJkOUc1bnBKU21ZT3kyUldwOTlsdjA4R21rTmNza3NPQWdCMVFWaGZ2RjlYRVFFMjZ4aWdJbUhVNmpvcXJ1bjZGY2NqQQ?oc=5,en-US:aluminum prices,,,False,irrelevant,9,5
2022-05-06,2022-05-02T07:00:00Z,alcircle.com,Rusal America will be renamed PerenniAL with former Rusal executives signing agreements to acquire the company,https://news.google.com/rss/articles/CBMi3wFBVV95cUxOV0ZlZEFPZVJ5d2o1TUV0UDZiY3F5VTZYbm9FNjBCd2NXb0lDSEw5R3RUQktDSHJqckZFTV9hNDNVZkZ0OHBSSnB0dTItTzkyMnVGLXdBbE5GcndoZXpRUnpKMTVlX2dyUDU2TkJJQmhNV3NwQ1hEcHJnUjl0YkNMSmNwVnZPUW0tTnRZOTRYRHRIdmVlbWE5eTk4ME1rdGFzZEtQLXY5dWZBczYwZWVWR3ZLWnBDVktWcEZZNUZDSm55dEFxa1FYcXJVLTJRNEx3ZjJYQ1N3dUREMS1FRjh3?oc=5,en-US:aluminum prices,,,False,irrelevant,9,6
2022-05-06,2022-05-06T07:00:00Z,BevNET.com,Monster: Sales Soar But Costs Cut into Bottom Line in Q1,https://news.google.com/rss/articles/CBMikwFBVV95cUxPdUxnTE1RYmdCUFpWQW5XX0N2ZkpsVjlva3FqRTFkemhBR0ZkMnZQU1Jsc3hlcDE0VmU4Q1pST1hsaU1nUmZ1T2FUa1JwVG5BZ3NyTVBkenNPckk1OWZhMG1DdTU4M3FpR2NrNEFqY01haU1TRW9PWW9ienBhREZDYXh2em1LX2VUSENMNGVCanc5aDg?oc=5,en-US:aluminum prices,,,False,irrelevant,9,7
2022-05-06,2022-05-05T07:00:00Z,CNBC,Jim Cramer says he sees signs inflation is peaking,https://news.google.com/rss/articles/CBMivgFBVV95cUxNX2lCMENIRGstRjloNV9nTVBGaEdoQmFaWTIwZnppemliTHBOVE1EdGpOR3pMcU8xVGJlVGNFYlFqTl9GT0oyRzh6ZmtpSGhiWXdwRTN4cmg3bldqTEd0MVVWdDVwVVZlVkI4SFdsUThFRHQyUEZmWDNpdlM5S3RBQ01rWmNSVUdlWWVWVm1TeldzTHp0dEFjaGd5N0hjclRZZDNvQ2FIWFZHaFV5dmpoRGQ3V2pSZmtReVhnVWV30gHDAUFVX3lxTE5jbDVJUDlGa20zaHpCOHotTVdpd2FxbWljTVBITlRCdUxadjUyaHNnV2dXN2N3cVQ1Z3RYd1BfakdzSk1Pdm9RVmc4MkR1RDhIRFRMV3B6bGxsSmV0RXktMG9qQkhjZkRKWWp2N1hsOVVZcVo2R2ZCWTVHWFBIMUtyRkNZcFZtcjR3UjhUNjNtQW5MVWRQTE5QbGhBbjVuZG1ZYXkxYkoxaWNfZVF3WXA2eVJRRWN2ZUZhazUtazBCeWtIZw?oc=5,en-US:aluminum prices,,,False,irrelevant,9,8
2022-05-06,2022-05-02T07:00:00Z,PricePedia,The price of lithium did not follow the sharp increases recorded by the prices of non-ferrous metals,https://news.google.com/rss/articles/CBMi7wFBVV95cUxPYUdlQ2s0U3Ayc0VyRGI4Y2NsLXR1RVdfS3Jhc2RZVTRROHBjdVZ0b1BDRzJweUxlT1Nwc0FxSkhOY3p1Y3Jid0JQYUlRV3NIX211S1Zpc2Zhd3JWVV90RGswbTU1Qi1yUTVJLWZKTENaaDJqdjNLSFRydHdQUGRsRG9ZRDBsNTZxS19DN3VFa2puT1dabURZMzFIcTNFYXFzak9zOU1TQ203RWV4elpGVlEta3dGTlBBY3IxTnFHTnJoeUpfYjN2MmhfdmZNM3FrT1hHRjV6eFlaQ09lTlc0THo0NnMxamJVRDFMQmdoNA?oc=5,en-US:aluminum prices,metal,,False,duplicate,9,9
2022-05-06,2022-05-04T07:00:00Z,InsideEVs,The Prices For A Used Tesla Are Wild Right Now: Here’s Why,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE8tWVF5UmJENEtPWlRlQ0EtVW50M2xiX2pYcjNlNlJLM1NwM2xlRVNDamJ4SFBnQ0VGcVMxV19HQXhucFRGTFp4TldtVzdwM25LTGlqMW80U05zSzFQZkRBZ3ZoWGczUVE?oc=5,en-US:aluminum prices,,,False,irrelevant,9,10
2022-05-06,2022-05-02T07:00:00Z,Elements by Visual Capitalist,The Key Minerals in an EV Battery,https://news.google.com/rss/articles/CBMifEFVX3lxTE1Tc3hVWk9RajVEajl4NXkxTmk2VEVwTDUycGo1YmprVXpPRVUtTXB2Z3FockNDODV5MzRraW9LVS1GMkJwbmVyODZiYnYySC0zQU5NMFJZcEdQOG5QbmpRY2g4cmVRbl8zbXVGMUN4dzVuQmNhMkhSQ1BHLW8?oc=5,en-US:aluminum prices,,,False,irrelevant,9,11
2022-05-06,2022-05-02T07:00:00Z,Mining.com,South32 boosts Brazil green aluminum supply with bauxite mine buy,https://news.google.com/rss/articles/CBMikwFBVV95cUxPampqdDB4T0FjcjZweVRPd0xmd3k2Uzg0cVNOMVV4SkdSenlvWEJvWTBfVk4xejZCdURuOFNfMkNhOU04cEpQOVA2M0VVYmcyb3JSRVNsYXB2V2NrXzAxM2p1bWxaNllxMnZfSE1mc0JKRVFQdHJaMEJSclZzbHJjVE5na0EtNF9JREJCQm1kbVlULWc?oc=5,en-US:aluminum prices,aluminum|bauxite,,False,duplicate,9,12
2022-05-06,2022-05-03T07:00:00Z,High North News,Alcoa Mosjøen Makes Large-Scale Investment in the Green Shift,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNUjJaSkozSE4yTVlsTVJNRkVHRGlhUU1pQ1NaMzNaRExkYWNDR216S2d5eWNiWG5HZlB5ZnNqWlhrSXAzOUNxdnVvOV94X3N4RU1IT2VPV3RXOVhGblREN3BnOGMzVHlhUGc5QlFfb1dvcVJCVDktT2hIcTc3cjZqdE5kenFjY3NSZzYxUFJ5YzNjODItbm8xUGkxM3ZZZ0Q0RHludDk5QzhTQQ?oc=5,en-US:aluminum prices,,,False,irrelevant,9,13
2022-05-06,2022-05-05T07:00:00Z,Pinkbike,Radon Announces New 170mm Deft eMTB,https://news.google.com/rss/articles/CBMigAFBVV95cUxNYkVpb2Nfb1EyUXFnUlYxWVpaZ3dKWC1lclJoTGhuN29kZjdNYXNSckhIQkI0a0xkc3pIVm5nMldaYll0LWtQTDhDVkxEZ2FFYXJsYUx5WGRiSG45STdkUVN3OTQ0bFFYakhZTXZKVl93eVdZZnNYeURwRlhCbnNkQg?oc=5,en-US:aluminum prices,,,False,irrelevant,9,14
2022-05-06,2022-05-05T07:00:00Z,Inverse,"Ford Maverick vs. Hyundai Santa Cruz: Specs, dimensions, size, and price for the 2022 microtrucks",https://news.google.com/rss/articles/CBMipgFBVV95cUxOeFRmb05lUEZxdFQzakFFcjU0QjRCM2dtT1Q1V3NRNXIzakNJbzI5RklQUjQtVFJPM2tad0JOdWtkWVdFRkM5QjdPTkw3LXJ2Qi1FOUEtUExMeERycThTM0tPdkVONnhJVGpuOGJ4WnRNMlRzWUdtdkdMYWljWk1aZkthRmFCc1VXa05KN0hkQm5RSi0tcF9MY09RYVNiZEpjYVBZVV93?oc=5,en-US:aluminum prices,,,False,irrelevant,9,15
2022-05-06,2022-05-02T07:00:00Z,MacRumors,Apple Now Selling Refurbished Apple Watch Series 7 Models,https://news.google.com/rss/articles/CBMiekFVX3lxTE5JaVdYSEVxMjZsZThIYmhsSXVNX0JocWR2cjAyS3JJcko2ckR3M2VXT2FyRkN6UDB0Y2RsdDA0c3ZILUs4anY2Q2JpclVoMkRHVXhucmlJY3BhUjhxY0tfUFBSSk9IRjc1WXgzY1Q1alJMMWdLa2VIQjln?oc=5,en-US:aluminum prices,,,False,irrelevant,9,16
2022-05-06,2022-05-02T07:00:00Z,japantimes.co.jp,Beer and chicken price hikes show Japanese inflation at tipping point,https://news.google.com/rss/articles/CBMiggFBVV95cUxQSnVUWUEtM2hHdHV1Y1RCcEdlTF9XLW11aEo3RHpUZHlpbjY3UVd3NzlTWXBBU2ZHT2V3M2NqU3JVOTZuQ0FXTUJwazZMYXFmRmhvN2dEbDhvRnRqOUY4alpNSEw2Zi1EQzIyUWtzX2UtV3RVeDRWMEJtZFh3RzdGT3Zn?oc=5,en-US:aluminum prices,,,False,irrelevant,9,17
2022-05-06,2022-05-05T07:00:00Z,Bike Perfect,Best dirt jump bikes: For riders who can never get enough airtime,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9WU2tHMHM5UUlCWnhWZGFleTM2ajA0a2VlQTZjLUM3c250Tm9MUGUxYUh6aTVrNEhkRzFOaWJEMTVrQndmcnVScUttYWpzcXB5bDU3NUlGcUtJbDZlMkhORllSQk05aTVR?oc=5,en-US:aluminum prices,,,False,irrelevant,9,18
2022-05-06,2022-05-05T07:00:00Z,vijesti.me,The third ad for the Plantaža lot: The new price is ten percent lower than the previous call,https://news.google.com/rss/articles/CBMizgFBVV95cUxQZThSbFJVTTRpQmVEcG1wZ25uZmU4ekRza2hQMzIwQVBuWjRHSW9JZnp1YXp3aFJsMFJIM0llckRhQTBhMkplZV84dWotQ21rQnN0T181VjZiR29SWlBObjlQSVExd0MwZW1TbURHN1haU2JOam14dzJWMXlVUXZpVHhpNWtIV3NwSVIxT2NLQ3lSLUNIeHA4eGVXb2g0cjdIQjVZU245SFpSYmVEdkwtZkM4cEZEX0t5WGRFYXEwMWNYU085Z0pKWXdjQzJ6Zw?oc=5,en-US:aluminum prices,,,False,irrelevant,9,19
2022-05-06,2022-05-05T07:00:00Z,Finport.am,In Q1 2022 more than 8 thousand tons of aluminum foil were produced in Armenia,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5Kak9Rd0ZROTVsMjMwMzdLelpobWZzX1JoQWQ5a0d1eHpCRHdOVkR3dW5fOWRZSmplQy1jQ3dYcS05RC1IemplUWw4MDNPWTdxcjBjUmxFYy1GRjdi?oc=5,en-US:aluminum prices,aluminum,,False,duplicate,9,20
2022-05-06,2022-05-04T07:00:00Z,Recycling Today,Transformational transition,https://news.google.com/rss/articles/CBMikgFBVV95cUxOZUFwb2NSRzUxckN2OWRvdjUzcWw5aDlleWZ5S3djYzdjcjJYTndpbjktbWd2SlZSQzNVcnJlWF9Cd2Ntbzk3WGhjLUl5UlcxbDNzQkNlNDZLR3dzdG9VbXZ2ZEJhSFVtQU5ST3VKc3F0V3VCRlV4UkdOTF8wN0hDblI3SnpwczZ3WUdxaWdfSG9nQQ?oc=5,en-US:aluminum scrap,,,False,irrelevant,10,0
2022-05-06,2022-05-05T07:00:00Z,White & Case LLP,From trash to treasure: Green metals from recycling,https://news.google.com/rss/articles/CBMijAFBVV95cUxQREJWN015aUpLa1NOUVpwN0FwcDRTSzl0QkFoWEZadE9lR3F2M05rdVFZY2ZkQjRONXk4TkRERmY2UjV1SHBsMlZXS0lBc3cyV3RqYjR5bzZ1YWVJX0JmWFN6emZtay03ZkpsbkJvUUtTcHduWUpUOWExeWQ0UmhVdFZ4UGdobVp4bnFRXw?oc=5,en-US:aluminum scrap,metal,,False,duplicate,10,1
