scenario,trade_id,leg_id,leg_type,cf_type,pnl_class,currency,contract_date,fixing_date,due_date_contractual,settle_date,amount_ccy,fx_rate_used,fx_rule,amount_inr,amount_inr_est_at_trade_date,date_rule,weakest_input_flag,event_ids,formula,label,written_by
REALISED,T04,PURCHASE:L2,PURCHASE_INVOICE,PURCHASE_INVOICE,PNL,USD,2022-04-06,,2022-05-11,2022-05-11,-1518300.0,77.2231,spot at settlement,-117247832.73,,roll following on the LME panel calendar,SIM,,-q_bl x price_usd_t,,P3
REALISED,T04,MCX:T04-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-20,2022-05-12,2022-05-12,2022-05-12,144166.74,1.0,n/a (INR flow),144166.74,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T04,MCX:T04-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-20,2022-05-12,2022-05-12,2022-05-12,1441667.4,1.0,n/a (INR flow),1441667.4,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T04,MCX:T04-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-20,2022-05-13,2022-05-13,2022-05-13,-119680.37,1.0,n/a (INR flow),-119680.37,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T04,MCX:T04-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-20,2022-05-13,2022-05-13,2022-05-13,-1196803.68,1.0,n/a (INR flow),-1196803.68,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T04,MCX:T04-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-20,2022-05-16,2022-05-16,2022-05-16,-290465.99,1.0,n/a (INR flow),-290465.99,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T04,MCX:T04-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-20,2022-05-16,2022-05-16,2022-05-16,-2904659.88,1.0,n/a (INR flow),-2904659.88,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T04,MCX:T04-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-20,2022-05-17,2022-05-17,2022-05-17,-118740.48,1.0,n/a (INR flow),-118740.48,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T04,MCX:T04-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-20,2022-05-17,2022-05-17,2022-05-17,-1187404.76,1.0,n/a (INR flow),-1187404.76,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T04,MCX:T04-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-20,2022-05-18,2022-05-18,2022-05-18,-48557.17,1.0,n/a (INR flow),-48557.17,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T04,MCX:T04-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-20,2022-05-18,2022-05-18,2022-05-18,-485571.67,1.0,n/a (INR flow),-485571.67,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T04,MCX:T04-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-20,2022-05-19,2022-05-19,2022-05-19,64488.79,1.0,n/a (INR flow),64488.79,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T04,MCX:T04-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-20,2022-05-19,2022-05-19,2022-05-19,644887.88,1.0,n/a (INR flow),644887.88,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T04,MCX:T04-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-20,2022-05-20,2022-05-20,2022-05-20,10347267.56,1.0,n/a (INR flow),10347267.56,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T04,MCX:T04-MCX-2,MCX_SLIPPAGE,MCX_SLIPPAGE,PNL,INR,2022-05-20,,2022-05-20,2022-05-20,-43500.0,1.0,n/a (INR flow),-43500.0,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x mcx_slippage_ticks x tick,,P3
REALISED,T04,MCX:T04-MCX-2,MCX_TRANSACTION_COST,MCX_TRANSACTION_COST,PNL,INR,2022-05-20,2022-05-20,2022-05-20,2022-05-20,-32222.29,1.0,n/a (INR flow),-32222.29,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x fill x mcx_txn_cost_frac,,P3
REALISED,T04,MCX:T04-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-20,2022-05-20,2022-05-20,2022-05-20,-3891442.2,1.0,n/a (INR flow),-3891442.2,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T04,MCX:T04-MCX-3,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-05-20,2022-05-20,2022-05-20,2022-05-20,-10778129.85,1.0,n/a (INR flow),-10778129.85,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T04,MCX:T04-MCX-3,MCX_SLIPPAGE,MCX_SLIPPAGE,PNL,INR,2022-05-20,,2022-05-20,2022-05-20,-43500.0,1.0,n/a (INR flow),-43500.0,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x mcx_slippage_ticks x tick,,P3
REALISED,T04,MCX:T04-MCX-3,MCX_TRANSACTION_COST,MCX_TRANSACTION_COST,PNL,INR,2022-05-20,2022-05-20,2022-05-20,2022-05-20,-32321.34,1.0,n/a (INR flow),-32321.34,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x fill x mcx_txn_cost_frac,,P3
REALISED,T04,MCX:T04-MCX-3,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-05-20,2022-05-20,2022-05-20,2022-05-20,-0.0,1.0,n/a (INR flow),-0.0,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(entry) - entry settle) = 0 by construction,,P3
REALISED,T04,MCX:T04-MCX-3,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-05-20,2022-05-23,2022-05-23,2022-05-23,-97780.19,1.0,n/a (INR flow),-97780.19,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T04,MCX:T04-MCX-3,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-05-20,2022-05-23,2022-05-23,2022-05-23,-977801.85,1.0,n/a (INR flow),-977801.85,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T04,MCX:T04-MCX-3,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-05-20,2022-05-24,2022-05-24,2022-05-24,10875910.03,1.0,n/a (INR flow),10875910.03,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T04,MCX:T04-MCX-3,MCX_SLIPPAGE,MCX_SLIPPAGE,PNL,INR,2022-05-24,,2022-05-24,2022-05-24,-43500.0,1.0,n/a (INR flow),-43500.0,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x mcx_slippage_ticks x tick,,P3
REALISED,T04,MCX:T04-MCX-3,MCX_TRANSACTION_COST,MCX_TRANSACTION_COST,PNL,INR,2022-05-24,2022-05-24,2022-05-24,2022-05-24,-31746.03,1.0,n/a (INR flow),-31746.03,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x fill x mcx_txn_cost_frac,,P3
REALISED,T04,MCX:T04-MCX-3,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-05-20,2022-05-24,2022-05-24,2022-05-24,2982489.16,1.0,n/a (INR flow),2982489.16,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T04,DUTY:L1,CUSTOMS_DUTY,CUSTOMS_DUTY,PNL,INR,2022-04-06,2022-06-07,2022-06-07,2022-06-07,-3411227.16,1.0,n/a (INR flow),-3411227.16,,roll following on the LME panel calendar,DIRECT,,-assessable_inr x bcd_scrap_hs7602 x (1 + sws_rate_on_bcd),,P3
REALISED,T04,IGST:L1,IGST_IMPORT,IGST_IMPORT,BS,INR,2022-04-06,2022-06-07,2022-06-07,2022-06-07,-22942053.24,1.0,n/a (INR flow),-22942053.24,,roll following on the LME panel calendar,DIRECT,,-(assessable + duty) x igst_rate_hs7602,,P3
REALISED,T04,DUTY:L2,CUSTOMS_DUTY,CUSTOMS_DUTY,PNL,INR,2022-04-06,2022-06-14,2022-06-14,2022-06-14,-3411227.16,1.0,n/a (INR flow),-3411227.16,,roll following on the LME panel calendar,DIRECT,,-assessable_inr x bcd_scrap_hs7602 x (1 + sws_rate_on_bcd),,P3
REALISED,T04,IGST:L2,IGST_IMPORT,IGST_IMPORT,BS,INR,2022-04-06,2022-06-14,2022-06-14,2022-06-14,-22942053.24,1.0,n/a (INR flow),-22942053.24,,roll following on the LME panel calendar,DIRECT,,-(assessable + duty) x igst_rate_hs7602,,P3
REALISED,T04,SALE:S1,SALE_ADVANCE,SALE_ADVANCE,PNL,INR,2022-05-24,2022-06-14,2022-07-25,2022-06-14,184747500.0,1.0,n/a (INR flow),184747500.0,,roll following on the LME panel calendar,SIM,,+advance_frac x q_plan x P_sale,,P3
REALISED,T04,PORT:L1,PORT_CHARGES,PORT_CHARGES,PNL,INR,2022-04-06,,2022-06-16,2022-06-16,-1669500.0,1.0,n/a (INR flow),-1669500.0,,roll following on the LME panel calendar,ASSUMPTION,,-port_cf_charges_inr_t x base_payload x cleared boxes,,P3
REALISED,T04,PORT:L2,PORT_CHARGES,PORT_CHARGES,PNL,INR,2022-04-06,,2022-06-23,2022-06-23,-1669500.0,1.0,n/a (INR flow),-1669500.0,,roll following on the LME panel calendar,ASSUMPTION,,-port_cf_charges_inr_t x base_payload x cleared boxes,,P3
REALISED,T04,IGST:L1,IGST_CREDIT,IGST_CREDIT,BS,INR,2022-04-06,2022-06-07,2022-07-22,2022-07-22,22942053.24,1.0,n/a (INR flow),22942053.24,,roll following on the LME panel calendar,DIRECT,,+(assessable + duty) x igst_rate at igst_credit_lag_days,,P3
REALISED,T04,SALE:S1,SALE_BALANCE,SALE_BALANCE,PNL,INR,2022-05-24,2022-06-14,2022-07-25,2022-07-25,61582500.0,1.0,n/a (INR flow),61582500.0,,roll following on the LME panel calendar,SIM,,+q_acc x P_sale x (1 - disc passthrough) - advance,,P3
REALISED,T04,IGST:L2,IGST_CREDIT,IGST_CREDIT,BS,INR,2022-04-06,2022-06-14,2022-07-29,2022-07-29,22942053.24,1.0,n/a (INR flow),22942053.24,,roll following on the LME panel calendar,DIRECT,,+(assessable + duty) x igst_rate at igst_credit_lag_days,,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-04-21,2022-04-21,2022-04-21,-14188038.03,1.0,n/a (INR flow),-14188038.03,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_SLIPPAGE,MCX_SLIPPAGE,PNL,INR,2022-04-21,,2022-04-21,2022-04-21,-52500.0,1.0,n/a (INR flow),-52500.0,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x mcx_slippage_ticks x tick,,P3
REALISED,T05,MCX:T05-MCX-1,MCX_TRANSACTION_COST,MCX_TRANSACTION_COST,PNL,INR,2022-04-21,2022-04-21,2022-04-21,2022-04-21,-42548.36,1.0,n/a (INR flow),-42548.36,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x fill x mcx_txn_cost_frac,,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-04-21,2022-04-21,2022-04-21,-0.0,1.0,n/a (INR flow),-0.0,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(entry) - entry settle) = 0 by construction,,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-04-22,2022-04-22,2022-04-22,34832.79,1.0,n/a (INR flow),34832.79,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-04-22,2022-04-22,2022-04-22,348327.91,1.0,n/a (INR flow),348327.91,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-04-25,2022-04-25,2022-04-25,648415.39,1.0,n/a (INR flow),648415.39,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-04-25,2022-04-25,2022-04-25,6484153.94,1.0,n/a (INR flow),6484153.94,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-04-26,2022-04-26,2022-04-26,-46063.66,1.0,n/a (INR flow),-46063.66,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-04-26,2022-04-26,2022-04-26,-460636.61,1.0,n/a (INR flow),-460636.61,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-04-27,2022-04-27,2022-04-27,5562.42,1.0,n/a (INR flow),5562.42,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-04-27,2022-04-27,2022-04-27,55624.21,1.0,n/a (INR flow),55624.21,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,LC_FEES,LC_CONFIRMATION_FEE,LC_CONFIRMATION_FEE,PNL,USD,2022-04-21,2022-04-28,2022-04-28,2022-04-28,-7600.58,76.6495,spot at settlement,-582580.67,,roll following on the LME panel calendar,PROXY,,-lc_confirmation_fee_pa x lc_value_usd x (validity + usance)/360,,P3
REALISED,T05,LC_FEES,LC_OPENING_FEE,LC_OPENING_FEE,PNL,USD,2022-04-21,2022-04-28,2022-04-28,2022-04-28,-7959.88,76.6495,spot at settlement,-610120.85,,roll following on the LME panel calendar,DIRECT,,-lc_opening_fee_frac_per_month x ceil(validity/30) x lc_value_usd,,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-04-28,2022-04-28,2022-04-28,144313.74,1.0,n/a (INR flow),144313.74,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-04-28,2022-04-28,2022-04-28,1443137.36,1.0,n/a (INR flow),1443137.36,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-04-29,2022-04-29,2022-04-29,142034.95,1.0,n/a (INR flow),142034.95,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-04-29,2022-04-29,2022-04-29,1420349.52,1.0,n/a (INR flow),1420349.52,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-03,2022-05-03,2022-05-03,544916.54,1.0,n/a (INR flow),544916.54,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-05-03,2022-05-03,2022-05-03,5449165.35,1.0,n/a (INR flow),5449165.35,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-04,2022-05-04,2022-05-04,-39489.77,1.0,n/a (INR flow),-39489.77,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-05-04,2022-05-04,2022-05-04,-394897.7,1.0,n/a (INR flow),-394897.7,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-05,2022-05-05,2022-05-05,64504.58,1.0,n/a (INR flow),64504.58,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-05-05,2022-05-05,2022-05-05,645045.78,1.0,n/a (INR flow),645045.78,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-06,2022-05-06,2022-05-06,267685.17,1.0,n/a (INR flow),267685.17,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-05-06,2022-05-06,2022-05-06,2676851.69,1.0,n/a (INR flow),2676851.69,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-09,2022-05-09,2022-05-09,473374.3,1.0,n/a (INR flow),473374.3,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-05-09,2022-05-09,2022-05-09,4733743.02,1.0,n/a (INR flow),4733743.02,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,INSURANCE:L1,INSURANCE,INSURANCE,PNL,USD,2022-04-21,2022-05-10,2022-05-10,2022-05-10,-2170.54,77.2622,spot at settlement,-167700.57,,roll following on the LME panel calendar,ASSUMPTION,,-insurance_rate x insured_value_uplift x cfr_value_usd,,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-10,2022-05-10,2022-05-10,161475.15,1.0,n/a (INR flow),161475.15,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-05-10,2022-05-10,2022-05-10,1614751.53,1.0,n/a (INR flow),1614751.53,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-11,2022-05-11,2022-05-11,-256515.58,1.0,n/a (INR flow),-256515.58,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-05-11,2022-05-11,2022-05-11,-2565155.77,1.0,n/a (INR flow),-2565155.77,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-12,2022-05-12,2022-05-12,173994.34,1.0,n/a (INR flow),173994.34,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-05-12,2022-05-12,2022-05-12,1739943.41,1.0,n/a (INR flow),1739943.41,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-13,2022-05-13,2022-05-13,-144441.82,1.0,n/a (INR flow),-144441.82,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-05-13,2022-05-13,2022-05-13,-1444418.24,1.0,n/a (INR flow),-1444418.24,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-16,2022-05-16,2022-05-16,-350562.4,1.0,n/a (INR flow),-350562.4,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-05-16,2022-05-16,2022-05-16,-3505623.99,1.0,n/a (INR flow),-3505623.99,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,LC_USANCE_FEE:L1,LC_USANCE_FEE,LC_USANCE_FEE,PNL,USD,2022-04-21,2022-05-17,2022-05-17,2022-05-17,-2624.38,77.4609,spot at settlement,-203286.7,,roll following on the LME panel calendar,DIRECT,,-lc_usance_fee_frac_per_month x ceil(usance/30) x bill_usd,,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-17,2022-05-17,2022-05-17,-143307.47,1.0,n/a (INR flow),-143307.47,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-05-17,2022-05-17,2022-05-17,-1433074.71,1.0,n/a (INR flow),-1433074.71,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,INSURANCE:L2,INSURANCE,INSURANCE,PNL,USD,2022-04-21,2022-05-18,2022-05-18,2022-05-18,-2306.75,77.5877,spot at settlement,-178975.77,,roll following on the LME panel calendar,ASSUMPTION,,-insurance_rate x insured_value_uplift x cfr_value_usd,,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-18,2022-05-18,2022-05-18,-58603.48,1.0,n/a (INR flow),-58603.48,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-05-18,2022-05-18,2022-05-18,-586034.77,1.0,n/a (INR flow),-586034.77,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-19,2022-05-19,2022-05-19,77831.3,1.0,n/a (INR flow),77831.3,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-04-21,2022-05-19,2022-05-19,2022-05-19,778312.96,1.0,n/a (INR flow),778312.96,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-04-21,2022-05-20,2022-05-20,2022-05-20,12488081.54,1.0,n/a (INR flow),12488081.54,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T05,MCX:T05-MCX-1,MCX_SLIPPAGE,MCX_SLIPPAGE,PNL,INR,2022-05-20,,2022-05-20,2022-05-20,-52500.0,1.0,n/a (INR flow),-52500.0,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x mcx_slippage_ticks x tick,,P3
