obs_id,buyer_id,quarter,latent_weakness,utilisation_frac,dpd_max_days,history_months,order_concentration_frac,true_pd_12m_frac,default_12m,split,label
OBS_00722,SYN_0122,3,0.04575775,0.99092307,0.0,18.66051945,0.25367962,0.08408657,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00723,SYN_0123,3,-0.93290997,0.55357648,8.0,54.20094026,0.05479093,0.01837048,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00724,SYN_0124,3,-2.94672687,0.0,0.0,38.0862325,0.00473782,0.00492542,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00725,SYN_0125,3,0.37024902,0.72860624,0.0,22.56913596,0.03888986,0.03401672,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00726,SYN_0126,3,0.07857278,0.52082332,10.0,76.88037011,0.08922219,0.01281715,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00727,SYN_0127,3,-0.19717868,0.45942296,0.0,35.94178544,0.09517555,0.01603271,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00728,SYN_0128,3,0.04631254,0.09429663,0.0,34.95770656,0.05753343,0.00692253,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00729,SYN_0129,3,0.29309909,0.21187465,58.0,21.90826265,0.1528205,0.12173208,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00730,SYN_0130,3,-0.53679739,0.12420752,0.0,42.60620237,0.07072628,0.00654121,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00731,SYN_0131,3,0.66184337,0.70553258,46.0,35.87604052,0.26569756,0.18799408,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00732,SYN_0132,3,-1.39073308,0.23223473,1.0,43.78506041,0.12077192,0.00907203,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00733,SYN_0133,3,0.97004107,0.35668846,32.0,17.32900843,0.44890362,0.09901372,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00734,SYN_0134,3,-1.9720333,0.0,0.0,22.81387042,0.05847738,0.00703843,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00735,SYN_0135,3,-0.72506868,0.3281751,0.0,55.46444476,0.10077695,0.00845058,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00736,SYN_0136,3,-0.4578526,0.4608203,0.0,68.39835729,0.09910412,0.00890769,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00737,SYN_0137,3,-0.86960009,0.26716869,0.0,26.46715142,0.02976196,0.0114166,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00738,SYN_0138,3,-1.14139904,0.67619203,0.0,180.0,0.1043176,0.00183425,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00739,SYN_0139,3,-1.1460392,0.48230285,0.0,48.40433589,0.0615255,0.01280943,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00740,SYN_0140,3,-0.87423002,0.22486146,8.0,30.57397365,0.04917806,0.01364734,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00741,SYN_0141,3,1.17198965,0.80639346,28.0,24.56522198,0.54434235,0.2029266,1,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00742,SYN_0142,3,-0.29698273,0.69254412,1.0,38.6764006,0.05935146,0.02515701,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00743,SYN_0143,3,-0.52709029,0.27918438,0.0,38.17120777,0.25585308,0.01291912,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00744,SYN_0144,3,0.77969094,0.40544408,0.0,43.25049923,0.37109004,0.01820482,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00745,SYN_0145,3,-1.93044212,0.39291133,0.0,80.98789552,0.07545603,0.00587834,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00746,SYN_0146,3,-0.77102685,0.36803053,0.0,20.38827219,0.04625671,0.01630176,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00747,SYN_0147,3,0.57342709,0.3121626,0.0,14.92502554,0.53335443,0.03099801,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00748,SYN_0148,3,-0.26423719,0.76629488,2.0,17.53684015,0.30499718,0.06205864,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00749,SYN_0149,3,1.05962362,0.3705167,0.0,45.91966522,0.44850176,0.01786165,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00750,SYN_0150,3,-0.19688974,0.18178054,0.0,68.1407585,0.50906993,0.00851997,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00751,SYN_0151,3,-0.3232933,0.72180434,0.0,32.121794,0.2988341,0.04008649,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00752,SYN_0152,3,1.3281322,0.8485015,0.0,21.03187381,0.60073297,0.09406964,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00753,SYN_0153,3,-1.62072761,0.53900984,8.0,18.27054149,0.07058909,0.03486592,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00754,SYN_0154,3,0.71186593,0.64809573,7.0,33.73460558,0.30963546,0.04430469,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00755,SYN_0155,3,1.33439241,0.84816028,3.0,13.85060711,0.29840751,0.08068715,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00756,SYN_0156,3,-0.6452052,0.55694767,0.0,16.89542446,0.39615121,0.0421071,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00757,SYN_0157,3,0.75444459,0.578257,12.0,20.69473448,0.10204531,0.04427253,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00758,SYN_0158,3,0.51350242,0.91377648,0.0,40.22721834,0.38766252,0.05874518,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00759,SYN_0159,3,0.95714074,0.56610378,2.0,19.73341395,0.06356106,0.02817877,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00760,SYN_0160,3,-0.05469931,0.36907863,19.0,24.76974117,0.03782233,0.03165825,1,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00761,SYN_0161,3,-0.26150471,0.0939305,0.0,42.15174414,0.22046509,0.00759302,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00762,SYN_0162,3,-0.37868786,0.61062659,5.0,63.87109009,0.20200378,0.01894894,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00763,SYN_0163,3,0.51530616,0.55654338,13.0,25.62340315,0.03369034,0.03671377,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00764,SYN_0164,3,0.12530409,0.81988646,0.0,53.49615858,0.11248386,0.02621525,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00765,SYN_0165,3,0.04250325,0.71166219,0.0,46.28787794,0.36597864,0.03331016,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00766,SYN_0166,3,0.15983464,0.38035727,0.0,54.001794,0.1239583,0.01006081,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00767,SYN_0167,3,-0.25322387,0.56858946,15.0,61.0956208,0.17704595,0.02612258,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00768,SYN_0168,3,-0.53084654,0.50768298,0.0,22.71513214,0.04695764,0.02123357,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00769,SYN_0169,3,0.40581699,0.85777943,0.0,47.09960313,0.21519722,0.03669274,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00770,SYN_0170,3,0.0582151,0.7891491,0.0,25.08717479,0.11452309,0.04100019,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00771,SYN_0171,3,0.60956424,0.76462258,1.0,23.29770136,0.15498578,0.04407993,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00772,SYN_0172,3,1.76235738,0.95575361,11.0,21.66948255,0.23315202,0.10859397,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00773,SYN_0173,3,0.91220596,0.70360811,11.0,61.36496333,0.12861047,0.02786593,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00774,SYN_0174,3,0.36262613,0.74020354,24.0,26.70850685,0.10654561,0.08869167,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00775,SYN_0175,3,1.08085995,0.53951412,8.0,25.00481754,0.23476282,0.03859009,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00776,SYN_0176,3,-0.57754463,0.07037526,0.0,68.85393595,0.25006835,0.00458383,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00777,SYN_0177,3,1.76562729,1.11001582,0.0,73.58448775,0.13784063,0.03538116,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00778,SYN_0178,3,0.04405163,0.54919171,7.0,27.9226474,0.11318761,0.03051547,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00779,SYN_0179,3,2.41020314,0.65873776,25.0,15.98666371,0.26948481,0.11467512,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00780,SYN_0180,3,2.23985436,0.40123541,12.0,33.54083471,0.43509496,0.03766899,1,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00781,SYN_0181,3,-0.02716069,0.45797218,0.0,64.88964967,0.05651198,0.00890206,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00782,SYN_0182,3,0.73966896,0.53798413,45.0,26.97091416,0.1187856,0.12816845,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00783,SYN_0183,3,0.61571636,0.59913213,11.0,23.83809295,0.03454216,0.0384618,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00784,SYN_0184,3,-0.32863409,0.57194412,0.0,22.67597718,0.18739962,0.02958942,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00785,SYN_0185,3,-0.0029733,0.32652961,0.0,24.13532486,0.09163673,0.01478996,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00786,SYN_0186,3,1.14107932,0.4263421,4.0,36.40456706,0.21471966,0.02042975,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00787,SYN_0187,3,0.86852113,0.41968927,0.0,39.07610722,0.09102923,0.01379302,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00788,SYN_0188,3,-1.51240714,0.25079283,0.0,22.6240168,0.06759936,0.01245131,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00789,SYN_0189,3,1.41348077,0.56516686,14.0,34.72365891,0.24721945,0.04401553,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00790,SYN_0190,3,-0.33009739,0.52645708,0.0,17.05203341,0.15718745,0.0284858,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00791,SYN_0191,3,0.6774823,0.67641081,0.0,20.07755627,0.11388271,0.03517463,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00792,SYN_0192,3,1.12410569,0.43210836,0.0,14.84084097,0.30466791,0.0295194,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00793,SYN_0193,3,-1.17310703,0.68072101,0.0,57.84116652,0.01444646,0.01562394,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00794,SYN_0194,3,-0.52989704,0.2772098,0.0,40.09502256,0.10129042,0.01002852,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00795,SYN_0195,3,0.61729698,0.61326737,0.0,61.24891752,0.34769099,0.02000939,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00796,SYN_0196,3,-0.92652109,0.0,0.0,33.43388441,0.0738341,0.00590915,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00797,SYN_0197,3,0.96519852,0.04651827,29.0,22.54008446,0.29620747,0.0344793,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00798,SYN_0198,3,0.74261098,0.7425034,0.0,57.89247058,0.19726382,0.02295975,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00799,SYN_0199,3,0.49857431,0.63554114,0.0,23.06467612,0.33652535,0.04120188,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00800,SYN_0200,3,1.2152953,0.69176462,27.0,22.75540699,0.43142513,0.14324481,1,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00801,SYN_0201,3,-0.54943037,0.58606152,0.0,90.37070769,0.11298083,0.00798944,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00802,SYN_0202,3,-0.1294114,0.24506761,0.0,35.09006038,0.07285244,0.00984748,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00803,SYN_0203,3,0.64529563,0.48870161,11.0,40.49026785,0.22975752,0.02925246,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00804,SYN_0204,3,0.17118821,0.34350308,0.0,40.18972641,0.13740468,0.01218125,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00805,SYN_0205,3,0.80357114,0.41200194,0.0,35.7477915,0.15603489,0.01576437,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00806,SYN_0206,3,-0.24857277,0.81703626,1.0,23.07083104,0.18291675,0.05134604,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00807,SYN_0207,3,-0.71864916,0.15387231,8.0,147.90335937,0.2813414,0.00183995,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00808,SYN_0208,3,-1.00713862,0.14766689,0.0,67.5591094,0.04012532,0.00416238,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00809,SYN_0209,3,-0.52069993,0.14929194,0.0,28.68534864,0.04806486,0.00866375,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00810,SYN_0210,3,-1.00126281,0.42498415,0.0,43.48367343,0.17127329,0.01437624,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00811,SYN_0211,3,0.73893519,0.61349505,0.0,15.63330304,0.04386041,0.03025896,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00812,SYN_0212,3,-0.05351829,0.21913257,0.0,39.05108402,0.08957297,0.00884689,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00813,SYN_0213,3,1.60869721,0.86650251,26.0,29.65217183,0.29903565,0.14773155,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00814,SYN_0214,3,-0.11026413,0.30338804,0.0,50.76251717,0.0663406,0.00831751,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00815,SYN_0215,3,-0.83938537,0.02385374,0.0,69.00716708,0.09755668,0.00333335,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00816,SYN_0216,3,0.48233036,0.64856875,0.0,50.53914723,0.21063362,0.02177513,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00817,SYN_0217,3,1.30014198,0.09766548,12.0,86.88935475,0.35208141,0.00652239,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00818,SYN_0218,3,0.07130359,0.38010743,0.0,38.25788354,0.07712967,0.0125893,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00819,SYN_0219,3,-0.82730973,0.38610654,13.0,41.30040312,0.14638034,0.0222799,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00820,SYN_0220,3,0.15554872,0.66415617,10.0,31.07654074,0.11026395,0.04136444,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00821,SYN_0221,3,-0.08879076,0.64631913,17.0,19.09757867,0.05740559,0.06007595,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00822,SYN_0222,3,-0.34825402,0.46168644,0.0,48.30263516,0.12531487,0.01339165,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00823,SYN_0223,3,0.820994,0.40711973,0.0,13.00556335,0.1017864,0.02192566,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00824,SYN_0224,3,1.59262078,0.42333668,0.0,20.97997777,0.39693502,0.02938282,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00825,SYN_0225,3,-0.41552184,0.38847846,0.0,24.9495734,0.22713714,0.02010584,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00826,SYN_0226,3,-0.25384314,0.38369922,0.0,23.61551007,0.11928443,0.01758394,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00827,SYN_0227,3,0.65689945,0.29188264,2.0,28.54948472,0.14225118,0.01468017,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00828,SYN_0228,3,-0.75956664,0.32809761,3.0,65.59617154,0.13381034,0.00827833,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00829,SYN_0229,3,-0.41260617,0.23232132,0.0,176.59318436,0.05777517,0.00068088,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00830,SYN_0230,3,-1.27606105,0.01943602,1.0,92.44241766,0.02574125,0.00201342,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00831,SYN_0231,3,-1.59849173,0.0668712,0.0,68.31891948,0.20916998,0.00433946,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_00832,SYN_0232,3,-0.25719181,0.29179172,2.0,46.29158737,0.04704265,0.00928841,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
