week_end,published_utc,source,title,link,query
2022-05-27,2022-05-27T07:00:00Z,The Japan Times,Japan steel giant warns more hikes coming for cars and appliances,https://news.google.com/rss/articles/CBMinwFBVV95cUxOb0xNMlo0ek5QOXpwWWwwTmstR0pfNWczYnBlVU93cC13VFl0MkFsbVpqcVlpWk0ya2tQUHlZVnZYWjhLd0RieEk5VGpjMGxPeTVWc1JQZUduNEJuY0RuaWhkbC1NaDloLXRiMTJHVFpTdU9KOVhUemg0WDN1S3dLM05BdlRhOUlfLUdMTmVDTXVnYmFfUFN2dlVWWllPYlE?oc=5,en-IN:metal prices
2022-06-03,2022-05-28T07:00:00Z,GMK Center,EU reimposes antidumping duties on rolled aluminum from China,https://news.google.com/rss/articles/CBMikAFBVV95cUxONmg2eEkzbjA3OE0xZDBCSnZ2WmVBZjRLUHA5R2k0NHRiSjJld241NXByMXBqLVlMMGRxRzNSS2Q4M0JYTFZGdERiemUxa3p0NHh1R2V5aDN5YlNBeVFmdFJmSjlkX1E2T2pMQzBPSWRpZkROQzlGYV9TVWU5RjRZc2tvUXJkSkJMc2tqMF8yZXDSAZYBQVVfeXFMTzNVTEtVNks1NHZsWUZpQUI2ZXV3YzBHTDdyZm51R29QRXBlMlJ1RHZaMUdyVTBzNDRpN3lvQVZDQ2ZUM280WGx1SUZQMGhuYVpKbEphTHhhVlVEVU5PMG0zLTZiaEFxZmpvaWdaZkZuUUdCeWUwVTI4ek1EZVJsZHlEeHpNVXFfaEVKZkJxbE1hQndYSUNR?oc=5,en-IN:aluminum prices
2022-06-03,2022-05-28T07:00:00Z,The Economic Times,India's longest steel bridge Mahatma Gandhi Setu to be fully functional by June 7th,https://news.google.com/rss/articles/CBMi5wFBVV95cUxNZWhIWU5FV0UxRnRXYm5wSDk3RHFmekpwYjgwYVVQelkta1pXMWtqZC1FamFOdzVLWVlpMmRtYXRJUENnYllUZVByd0xST19DWDNKc2pIUkVwVm5GRk9tbktkcHM4em9vZGlqRlF4ZlNHQWIwTEZ1bl9jTDJSTE44dUk2UTlLMm5mNFhSRzlLQVNfUU5GSzY2RjZHREw0WU1zOVk2SkI3aVE4WUFkTDhBU0RPYUtpNkhXcUl3N2JpT1NJRUhiemw4cDV1TmoxQUJsS3c3MmpjNFM0UmhaakVYamQ5eWxCMTDSAewBQVVfeXFMT0dqOUs0WXNzenU0Q1VFNF93YnZPekhpZG9GeVVobDdMNjFzRTJRUmthM0RTYTBFZklMWTJpMkNVN0EyWDFtbGxrVTgzYXA1LUZnOWFhV21CRkg0UVUxZ0hSSzJLSjZhM0VTX0plTUFPYXQ0RC14MWZsQW5CcE9wWGZpUWxqOE9GVV9hRlZfbVk5ZHNpYlNDcjJXdXBNMjk0ZFVMUHkwbE1yVngweDFkXzhUZEFoRGJPWHFZUEc0cFRPM2s5TlJ0eVRaNlAyMXJYTHVrWkwwX2lUWUFPUHltWnB4RWpTblNmR3hsQU0?oc=5,en-IN:steel prices India
2022-06-03,2022-05-29T07:00:00Z,theherald.co.za,Young entrepreneur starts exciting new chapter in aluminium business,https://news.google.com/rss/articles/CBMizwFBVV95cUxNa3lZNXZFb0tWV0NsX09nbkswUzJnNDB4SURIYTRnZG52YVNFeEt5b1IzckhTSG5WV0RUWVRfdEd2QVpmRG5SRFd1enF2aFpaSUl2eWIybFlrdlE3ZDlRQzZqS0R2UUhqTl80SnVCNFhBM3h4MjMzMjlPX2VaMnprMmw2Q2xHRkw4ZmFHVXhkTkpCcXBpbFBsYk9weGpRc2x4bEtpMXRRWU5iTUJhc0szYTNoUm9RSXBwM1c5bmNFRTdSTWt6VVctRkhlRnNTZ1k?oc=5,en-IN:aluminium scrap
2022-06-03,2022-05-29T07:00:00Z,Free Malaysia Today,Sun sets on 120-year-old smelting plant but tin’s future looks bright,https://news.google.com/rss/articles/CBMiywFBVV95cUxOa0IxcXlVUm10V2pkUWtVRTNLNm14c3JHUHJQX2hNa2dkeTBkdWNtQmF2dzNEVWNKRDZQODRJNmNLaVN4TG11ak0xQzNtSmVGWEV3cEdZVUNEeV9BMk9NeVR0TlVzZi1GSDFYWm5UY2xKcjRpeDJxZDlyYkhBSmlmZUFhNEJSSnNxZ3lIdGtQZnNSMURhUmhGdERCVkZDZHNYWWY2NlhVLVNoVnRnY0NXSWdlWEhvNGpDUUdnU21IMVdlOTlaUjFQV3FvRQ?oc=5,en-IN:LME metals
2022-06-03,2022-05-29T07:00:00Z,Moneycontrol.com,"JSW Steel earmarks Rs 20,000cr capex in FY'23, hopes export duty to be short-lived",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPS2FveUZLejVPN200SlFNQXVnR3JRczhFQkdTWEx4U1dzcEdhSm1ROHg3aTVsYi1YUmU3VUQ4RXBtam14RDVsQ3pQRUpOMm5yY2FPaUtQRlhuTHU5VFFZRk1ieUxMR3R4YjhFeTJYZnA3UWNxbXhCRjJYc2lEQTlQMnZqN1AyUkxRbDl6ampCZFdpLXpoS2Q0a1hhZGZKaktJcFphVVhSVlJ0UjI0YnVNOW1pTndnQWV0amZfUEk1YTIzVkcxd05KSll2bkUtbmIy0gHWAUFVX3lxTE8zZEpHTkNoR29naTZVMlhmMTFXWWpqS1VTdUVXUXlmV0ZqN29jcFRHWVcxQUFRSy04NmRsZ1NZckVqLUoza1o3Skw0NlNnakRwRkIzQ3UwRmpOc01NOVp0SWxfdnI2Q3k0VENGa0JlbjVKLWRyM0twMHBleGx5NW81WlhJZjZVVE10NlA3RjNhQWxid1luaF9BTm5LbWhJWDRPSzdHUHNpR3dnMl9iUE51TFhHYVdGSjh3Ti1GbUcxeDJDZzBibGsyRThiNmlsc2l0OFJ6Mmc?oc=5,en-IN:metal prices
2022-06-03,2022-05-30T07:00:00Z,The Malaysian Reserve,"Press Metal Aluminium 1Q earnings rise on higher prices, production",https://news.google.com/rss/articles/CBMirwFBVV95cUxQN2puV1plZ3VUMDM5S0FQbk84YTlHMEJtd0FCdDBsMzFZWFhKaEpVRnhIbXVwc2hJX2V4UzRhUEtleEFSU3VfT2pWdEVFTDZUMmFiNkM2RVdxZnZTVEtZbnczcGtVaVFaTl9HZnpCTWgwbk9oQm85cGxIclFHdmNzc1c4VXJLNVZjRzFOelFvbG9yYmJvVkM3WW9XVVZRRjE2cmtWbEhVNHE2UTVKNFZR?oc=5,en-IN:aluminium price
2022-06-03,2022-05-30T07:00:00Z,NST Online,Press Metal Aluminium net profit rose 104.66pc to RM421.02mil in Q1 due to higher aluminium prices,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNdWhKQW9hQXJMLWRTT3JvNm9tYjJsQ3dYNmdKXzB6b3Jab1pyZ2JDWDBEb2llY2JSQk8yYkNtQ0RnOE5YOW5WY1NWbWxqcktkaEtPckVkU3huNkktY0Q0Zl83Q21uOFhfSWNQTjg2Xy1WaVlfcTltdjhCdWNGQXp3NUJ6YkdGeURib0dLZXlwRnE4ak1TT0JXaFhXaFVhU3A0YXdSVWxxZ0QwcTVwaFVrNFdkOGN2cWY1?oc=5,en-IN:aluminium price
2022-06-03,2022-05-30T07:00:00Z,Livemint,JSW Steel to maintain shipments to Europe without passing on cost of export tax,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNQVZzdUJGeVBaa0FjNk50SHRjb2hJMVRZaXdvYTZaUGZHZnBXdWktNWFMS28yVEh5WVVzVmpDZDloYmtSajdIVmxfczcyX2VveXFQT1ZiLUZZOEw2ZGpKTFJUNVBRYUg4V3E4WFZVTkFvZm5hd0s0ZXFScXFXOTVkcEVPdnJDSy1xdUxWd2JtNkN2SUpZSDRPZ1JqQllncVdYdmZCN3ozZTJSdzVqN012aU13NVBOeENWeWJCeDFaXzU0ZHRwWk5qcmpheTRqZWVDWUFqbG1n0gHbAUFVX3lxTE1XODVIcEZBMnotMUdva2s0aUhkX2ZaSDAtYk9taTBUVTFOY1R3YkZGWlFvSWRkb2thTWM1cWdZaDJZNXd0S2kyU1NtakNJbzY4T0VETWNaRGM3VzRERTVjNmFZZXRFVkNvR3B2bHZzaFpnTHVsdjhlaGpWSllYQkkzdWpHZEN3OFNOV0tMa2xvaGFCY3hPUDhCaXd0VC1INFE3WHhiTnV1STJvNmNqZ29RbXNNbmtsYzV3aVJOZExMZnE1OWg2LWluTXJPOWJiQkdfQVZhbjdhNHZEbw?oc=5,en-IN:metal prices
2022-06-03,2022-05-30T07:00:00Z,ANI News,"Jindal Steel & Power posts Rs 1,527 crore consolidated net profit in Q4",https://news.google.com/rss/articles/CBMiwAFBVV95cUxOMXNOOWlQSVZWTHVMb2lmV3YyT0QyWU44TFE2NHJqUlItV0FrOXR4LUpXVG9iV3RPWlV2ZzNqZVNKcWxkTnA1WkZZWXNqazlhYzdGT1FBVUVIaDA1ckgwTE5NUFpaZWNtaE96U19qQ0RZUC1XRTJweTJrOVpQWmtkZmFwd2VWSUJxd1FFQ3lweXg4WmV0cmNKZ2VqaDdsQ3ZWV2RWLWZQcWVhZmtIY2dzNkdRMFI3Q1FIT2ZNZ0w1LWY?oc=5,en-IN:steel prices India
2022-06-03,2022-05-31T07:00:00Z,Reuters,China's metals traders offload stockpiles as bleak demand outlook bites,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPbU9uYmFpTnJpM3FxZTF5Z3ZQdV9Fa2xXWHJYaHJtdHM2TXVnZjF5dWdKbEVUcjNzdFdsdWNTX0o1c1hxcEdLYmw4d0d5MFpCNndQXzdWUm80RWdOVFFudW5FeXVmUTVrb19OWWExdFBMLThmSVRETTdld084RjlnTndLSjA2a3FBdjRUbkNUZm5Fa0NmbzBqRGdCTDNhUE4teDBmUmJtMWFsOUQxeDIxaUp6QW9FLTg2N2FZdlZXSkM?oc=5,en-IN:aluminium price
2022-06-03,2022-05-31T07:00:00Z,tour-magazin.de,4 aluminium gravel bikes from 1699 euros on test,https://news.google.com/rss/articles/CBMilwFBVV95cUxOMEQzMTN3d21HV1ZJX2RWb0wwMzZMNXJqcDZMMmE0TzJOc3p2S3czX01rU1pSTFJCRXYxak5scHdwRXFEM0lXbzZSYmJybHJ4YUl6RlZLSjRpenJWSkh0cGNhLUdVWGdfNUtHak5wbkJJaXJsUXlaYU1HTXVTWG9FOWRjMXBpYkQwX2tuMHdaM1U0VU5fNDRR?oc=5,en-IN:aluminium price
2022-06-03,2022-05-31T07:00:00Z,Recycling Product News,Davis Index sets up scrap metal recyclers for success,https://news.google.com/rss/articles/CBMipwFBVV95cUxQQjNUbHFiQWhwLU1qYklNOHNTdVBfLS1GbDZSelpwNjFQdDZ5TjRDV3dGUk9mLW44V1I3V09adXNkMGIydDI4ZW1KMWJKYzhqZ1YyUi1rcmVnc2ZZNmdtdmZKbTZlVklRYjVtdndFTkVSRzVZV3ZtX3dYRUZmS0FvM2ZHWkRqc2RUX3pRbkhCd0o3WERnMEZzXzRDdkJCQlptQi1DTm5OWQ?oc=5,en-IN:aluminum prices
2022-06-03,2022-05-31T07:00:00Z,Free Malaysia Today,Malaysia Smelting Corp set to boost output as tin ‘finds balance’,https://news.google.com/rss/articles/CBMixgFBVV95cUxORVMzSmdneG51bTN3M1J5SmhjTU84MUlRS1dXdWVqN1U2ZnBTT04tUHdhV2J6b3FDTlZucXdiYXNOcC00cl8yNTJsZUd1WDZ2TGpFSkM3OG5TRHZkcEpERXNiLXNnUEJsZnF1Q3pQZ1J0eUFZbUtnbTZiVnFVdFV2N3ltM3A0Rmg3OHNCbHJ1T3NmRUg3RktPbWdiYVhvaVZ1X0lGVk5jcm8yNTZEX25oVUlhcy1ZV0hxT25JQWNhTDhhd0FsWnc?oc=5,en-IN:base metals
2022-06-03,2022-05-31T07:00:00Z,BusinessLine,Indian Metals and Ferro Alloys expects to maintain margins at 25 per cent in H1FY23,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNcV96TWg4dkRBLXc0NExMRC00Z3pwZ3QtYVpSR0h4R1ZmUUtzZ2hqY0Z0aXRCTEkyak5lYnJmdERpZGVsOUVVVUM3WU5xNEQ2LVdRVXBLZjc0ZkE4Yld6a1VPVjZnR3NrcGxrOW1zWmEzNE9HRUUyRVdlekZVZFprVG9Jb3puVUd1M3lJV0NOdVhzSXFfWW01UE5EYUFvaXgxRnNLQ3lPZzB1UkxmbmdzUElHN25BNHA4VEJaOWpqWk9Bd9IByAFBVV95cUxOLTRHcTdiSkotTEhKdnNEbXhIU0stdWF4dFR4WXI4TkVsMzZ5cGxDbHF6bi0tVExHOWhzM2E4RFJGODRUUzlvSGpFMk5aVXJ5Njc2VXpHaHg0SFAyQV9ub0RHaTRKT1hRYV9ueU9SR3FfY2dMdlZJYzVnNHBWazZ3OVFWYi1jbnQ3aC1OSVhrWUs2NWxQQzZrSXpBUldJS1RsSlRfZFNGRGRWelQtaTdaU0hwcDd4SXB1a180N1liSnZzT0Qxc0VsVA?oc=5,en-IN:steel prices India
2022-06-03,2022-05-31T07:00:00Z,The Hans India,India's 2nd stainless steel FOB commissioned at Srikakulam,https://news.google.com/rss/articles/CBMipAFBVV95cUxOc3lyb0pLY3BFS2hPcmkwMGpJYkVaejJORnB5cWdSaWxWYUx1SjRnQ2tOUE1iOXIzSndnVTJBQTVOcDZlcTg0bld4blAweDM0aG1jcDVUa2llWkw4cEMyWmJJQjBidEZ4NERrR1hVUHBfWHlrOUN5UzQwZjlGOXcwOHFqN3RVSERwdHJObVJfOUNsUmY0d2V0QVdXNWZZTzVuVGdjMNIBqgFBVV95cUxOLTVSNlpONmtuMkMtVjkxMDZhOXY5X0FrZk1wcTNuY2xTYXBWWnZIMzVXamt0eUpGZnhTMzNWTHlUSERxV2YtVWs4eDdyQ19yU21KMXA1TDZhWU1TdFNvbXVhQzNqQlVxMGtSdURTUDV1TnJoaURDb3B2czdRVVR1WXdqWlgxcnB3T2M4ZWY4YjRIRTNrSHVqQlZHbFAtZWZyZ2lQMkNpazdlUQ?oc=5,en-IN:steel prices India
2022-06-03,2022-06-01T07:00:00Z,AL Circle,Vedanta heightens its aluminium ingot price by INR2750/t or 1% with effect from May 31,https://news.google.com/rss/articles/CBMivgFBVV95cUxOMHk0aWo1N0lsRFlhODJkS2YzTW02RWpkSWJScW56VEhZRnJVZTcwQlV4ekFGU0h0UU1oa2FBakdNS0d3ZmxRbUpMQUJhM2g3Y0VPMHZoRDRab3dJaUdLclJUaXZ3RVU3VVc4b3p4S3BNZlMxcUx3SDFwc0VkRnMwUGVTeWg5UGZqZXQzdHM0TDZhU2tuWlFNbVVzR3dQcXZvT19mVFhaREZkaVJEaTdoVTlQZkUwRFczMVd1dVNB?oc=5,en-IN:aluminium LME
2022-06-03,2022-06-01T07:00:00Z,World Bank Blogs,Global metal markets: Weakening demand amid constrained supply?,https://news.google.com/rss/articles/CBMiowFBVV95cUxNOV9CTG00SmxaU2kzY3hHb2J4cmV1SGtlY09zdUJQRGUyS0xpMHpiUU1jbzg3SEdRT0RpNlVJSFduVkhsQTFjcmdtTS1OQjVqV2E0eUJKbW1yOTBuNk9YNHZ2OFVETEF2NjRNd3NONlQxa29hR2hSc0cwTU5qODFLeWVYbGM3SE1fVzhpSzZaMkJyRTc4b29nSnJFbjZucms4a0I4?oc=5,en-IN:aluminium price
2022-06-03,2022-06-01T07:00:00Z,CLUB OF MOZAMBIQUE,South32 completes acquisition of additional shareholding in Mozal Aluminium,https://news.google.com/rss/articles/CBMirwFBVV95cUxNWGh3ZUlNVEQyT1BNaWduMXJqcFN0VUU4UnZVNjZPNlkyZ0RwMmNNZlp4c0laZXRnLTdGcjNnazVUajY1WWF4bGstOHMwVHFUQnJWMG9pdFVCMFdhZE81ZExzdzdVbF8tSzRNLXZ6b2Jhd0JRc0lGbHQ4cjN4NG9JS0RyelNSaFc0d2VQY3E1Vy1aNXBheS1GTWU2bEdiY0NTVkFQSkMyVmllTmtIT2dZ?oc=5,en-IN:aluminum prices
2022-06-03,2022-06-01T07:00:00Z,ET EnergyWorld,Bigger battery metal costs could keep electric cars expensive,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPV1FaQUlyUUFReGZxR1ZNNS1XU1lmcGZReXFHb3RocEItVXQ4TmcycDZlZHFfTl9nbzVkMVFySHZaYkczTXhGQ2V2LUg2WnM2YzVjNUhaa2FmM25VbXo0ZXFnYU45SlhwZDJhMXlBbFc4empCV2xzNFFxTi1BZU1YekxKeGxjUzFsLURtSHI3LVVYc28wY1R2X3V5SS1IcXIxYmxaTm5BLUZ0eHlUdTBLMDdGRkZSaFE2VjdVemsyQUktM2c?oc=5,en-IN:metal prices
2022-06-03,2022-06-01T07:00:00Z,Business Standard,Steel industry: From sprint to jog as export duty hike plays speed breaker,https://news.google.com/rss/articles/CBMi5AFBVV95cUxOOXRCeFpwS0xUY1UtNDNXM3BpVWd2MFgza2I2VkRWT2hvOEQ5MldIb3hsNW83N001NWpvSThjZjhxd0szc3ZJQldXRFk1OTdDYWtWQ3FKSWJ3WmZKLXR4Q19RSmdaXzZxUXhPRkh4amxsQi1YNk1XeW5zMnFqb2ZxbzdPV1FCeWdxNVlyb1pybzAzcHBoNGZTUEtHU192VGp1VjV0Y3BTRDZWSVMtcGtqWUZpM2ZjdGpyM1dhaDMzd0pxLTdCTFNiVnNpd21uNmVkaXQ4Q3lGRWgtLVhKdVE2SVJRakXSAeoBQVVfeXFMUFVNRHFjMmhrellrTzFrZFk3cnRCaTFQSDRrZmVLSkZObUJZWC12akZjaXpsaTB1bEZ3a2VYOU5aRmlmSFpfZllNS1d3WGxtN2NoLVI2aDNEc3pwSXc0RkFNZjR1TGVnNHNxZVkwS2hacVRNeEFDMTN4QWplTmxJZ3d5UVZUR3JTMnkta3dyVGtXdXZBUGFzMTFGYlQzWmZYSG9zQ3FpUU14M3pvVzNZbTVpMWpUNFpLc2J3eE5heXQxMmY0cm50WkJKUlA3WFJleVo4RUFTM2J2RDdMTl83bDBHMUg0SG44VmFB?oc=5,en-IN:metal prices
2022-06-03,2022-06-01T07:00:00Z,Value Research,ONGC trumps Tata Steel and TCS,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNRjB2bUpyczBrXzRoVTI3d1lHZjVoMFZzMktRVk5KRGJ4MVVHTnZ5MEVxS3R6S2VhcXlYZURMUkpVYWZnMEZ1aDhSaTRYNGRnQnZIS0pmTXY5dnppc3lib3ZBQUpqcHh5LTNfX3p4dE02dG1WZWstZzlzcHcybF9NZEw3c2VZUmxT?oc=5,en-IN:steel prices India
2022-06-03,2022-06-02T07:00:00Z,Quill & Pad,Bulgari Aluminium Ducati Special Edition Chronograph And Riding The Ducati Streetfighter V2: Italian Icons Photofest!,https://news.google.com/rss/articles/CBMi5gFBVV95cUxOOTJMeVRQcnBUQmp1alVZWUpJVTZYVHRudkdYT0xwUlJGYWM0TmctVEMwVkZvWHFMa1QxVWswNGdsY05oNUgya3gzNXVhaW1OYlk0RFM4Ul9DVUNIdmEtQndrSFQxQllFdE81UFRHalR5U0h1OGpqWG1KZkV3NTdYa1ZoN2h6d3M0NzNHeEl4VkZIdWVSZ0lQUjBNelI5WUhsZHhaS0R5S0NJOWM0QWpHOEVzRXh2TGhTaF9RdjNGZk96S2swZ3NES1UyTm5BdlQyd1luN1FwN09xY2Zwak1aWjl2aGxtdw?oc=5,en-IN:aluminium price
2022-06-03,2022-06-02T07:00:00Z,Australian Mining,Mozal move boosts South32’s green aluminium output,https://news.google.com/rss/articles/CBMijwFBVV95cUxPeGFWdzZMN2NfZmdWMENXZ2FIeUZaTlVBbmRHRXhCV19mSWNDRGdzYmxjLU05Z2k2dXJDTVdHNFdZV1dlYmx0bzBvNHo4YmhNZmhLVnd2OGpZcVVHbTVCOEZXdF81VUIzd2JvakV6YUw0bkM2aXNETnNLc2lxbGVCUnR3MjNTZ1dfeVN2Z0dBSQ?oc=5,en-IN:aluminum prices
2022-06-03,2022-06-02T07:00:00Z,bizjournals.com,"Alcoa CEO Roy Harvey discusses company's innovations, including a carbon free smelting process",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNdlFPMk9kSTE4MWxUdzhoZEd1WjVlR29VVFdUUlRoZ2F1NUIwUGdqSTFRbU85TGVFUkNVNVIySFpZUW9WRTJiQ3pLVWFCTnNGNld6bWZsckpnRE1NZ1BRVTV4a3k4bVdjQWg0M2s3ZWpodzVLNHN3QUw5RlV5aGZSb25ZZHNzeHVnZ2cwYjRVWGJacHFveUtOQm5MUGozVk5mVWlGdUZ1WllMUQ?oc=5,en-IN:aluminum prices
2022-06-03,2022-06-03T07:00:00Z,CarWale,Skoda Slavia prices hiked; Carbon Steel colour temporarily discontinued,https://news.google.com/rss/articles/CBMiogFBVV95cUxPbWxFNXhtSG8zcjFXVGx3SGlLTlZkbWV1V2doQWprMEl3cFFuM1dHZ1YzLW5qZms4dWxxX3RpbGpZOVpzTkR2RXJoazhJSG14TEVVdGJuR1lwT2doWFFpNWM5N3FWc1NCb0hMYVZrMGJkZWttUlJMZC1WcDVISmVQR1pSNmRFZmFUY3NBaDhXM09mWktxRC1OaV9fWGNpZmt4QkE?oc=5,en-IN:steel prices India
2022-06-10,2022-06-06T07:00:00Z,Reuters,Hedge fund Elliott sues LME for $456 million over nickel trading halt,https://news.google.com/rss/articles/CBMivgFBVV95cUxPem0tTDhweUdadkV6MGZ4M2hDdTdMdXlQbDNzN3NtdkZsc0tuX19xRGNWZm9NdzhkZW56RjhnSkowbFVDOG9jNlY0RXdIQmVzWkxGOEtiQ0dBVDNoVFpaSlJScnhqNEhpcmpvdnpxRkFNVGw1dGphZ181Mko0Vks3Ulh5UDhsT0ltUnU2T2s3QVgyM2tPR1l1MUhGSFl5QUlFemp3RTc5SW1xYkNVX0VfUTlFNTd4V2NWMF9qQlBn?oc=5,en-IN:aluminium LME
2022-06-10,2022-06-06T07:00:00Z,news24.com,Hulamin shares crash after takeover bid is scrapped,https://news.google.com/rss/articles/CBMipAFBVV95cUxNVlctdXZnN19KdFlFc2pQTWxFMlZpRGZ3N0ZNcWpxTnRPR294ZGhJSXE3cGVxMHNkaEZZQnR4WFNNOGtHV3R2RWU0M2psN3pTTUlfblBtUTlOVTd3LWpyV0xrSWxUMTM5SGRGMUZIbWIxTDJjU19SZ3l5VkFlb3FWLU9zMUZONHc4MjVqR3BaYUVtMnBJSjdROTJwTTAzbWhQcXZ6aA?oc=5,en-IN:aluminium price
2022-06-10,2022-06-06T07:00:00Z,The Japan Times,‘Fake’ aluminum stocks put perils of China’s commodities funding in spotlight,https://news.google.com/rss/articles/CBMiqgFBVV95cUxONWl0cnlnY3dPU25IbFkzM1FJOUNER3kxWXVEcUNQT09BNGFyalI3QXFfXzlBdTVXV0tTdUdKdXQ2TE1SVUtGdWNPNW0xYmlUQjZ2dXVzQVJqRVdhVXpoRHoydFFhWElDMHN4eTlrbFA4Szl1LW56bnp4eDVUNGFsZzJFM0N1a3RDTlp3OUtnTS1Zak0wT0xCdWtaNDUxc2xEcmMyR1VnM2dnUQ?oc=5,en-IN:aluminium price
2022-06-10,2022-06-06T07:00:00Z,MetalMiner,"Nickel Prices: LME Nickel Contract Continues to Lack Liquidity, Harming Price Discovery",https://news.google.com/rss/articles/CBMivwFBVV95cUxQRURHb0xpTHRiNHRSdW9DOVlBZU0yNWN3VUloQzRmcC1wczFoclh4N1hTNE11SHUwOU9kc2wzWjJvT19sYUl3bzE5RVlvNFI4QjByMzByZkg0U0pMVmozMWxYR2hweXNEN1pxQVRENC1Vd2FrS1dNNTk5cS10N25qa3BncnJGMmhpcXViSjlKMEFFaTJvMXZNVHp2TDRadEdlNlZFc0hfVnlKV2dJRU9IZHd2Y3hBR3NvaGgzZjRnWQ?oc=5,en-IN:aluminum prices
2022-06-10,2022-06-06T07:00:00Z,Recycling International,"Behind the scenes of the Jacob Metal Group: quality players, not volume players",https://news.google.com/rss/articles/CBMi6AFBVV95cUxOVWFOOGdYNU0zT0tvRzB3VkxRWEVpRVFDVTlHcWFpV2pucXBiQ1pJUDd0ZlpEZXhaU0tWdF9ET1Z1eklNQ2wzSUg1QVliMGpnbVFVamM0cHpvblpBOWpKWnJGOXBrUVd3eFFQNFhaVmFIQnZlY3FTYnRXeGM3b2lsWHZ1ckQ5TjFQOUlDLW9MVzJ1Zm5nb3cyX1VILWtSanJpV1dkajBlRWpkWU54WjJmbzRhVFJna3NfMjJORjhtTkNVOVJibHJST21CbVVMblI0RTJJVnpkcldwQ3hjYzVNTGFaM2l4Vld1?oc=5,en-IN:aluminium scrap
2022-06-10,2022-06-06T07:00:00Z,statista.com,Aluminum production Malaysia 2012-2021,https://news.google.com/rss/articles/CBMifkFVX3lxTFB1clY2LTJyOTc3WEc1bDR4cVlWVFF5TGRCb2ZXVkxuSnpVOElyZ3dlRnhxc3BySUhUTS02bmJhOXlicV85TEZWenJKU2dlRGE4ZU0wUk5ZeG1hTGNnQ2tSS0tSUlk0M2RiM3FPdE0xdE5TaXFtMm9xUHRfMW9hQQ?oc=5,en-IN:aluminum scrap
2022-06-10,2022-06-06T07:00:00Z,statista.com,Aluminum production Indonesia 2012-2021,https://news.google.com/rss/articles/CBMif0FVX3lxTE1DZ1ZOS2NjY2w4MmEtVVRwTkZDSURYT3ZUekxaRm9WbFRLdWVkQlo5RVNoTXhTX3VydVJBa01mT0x5V1JOeVZwS3RGTm9wQTFleTNfVURRekpMWVdORmRHUVEwMmZIUnpwTWxrc1h4cVBlWkdvbTlSdVhveVQxQjQ?oc=5,en-IN:aluminum scrap
2022-06-10,2022-06-06T07:00:00Z,BBC,London Metal Exchange sued for $456m over cancelled nickel trades,https://news.google.com/rss/articles/CBMiVEFVX3lxTE00b2ZpN1g5SmthaTREWjBFZlQzMG00WU1aNzlFeEgyS2lKMzhSazU5dlBxRTJ3UHhoeElmWDFfeXdDSDBYdm9pMzMxVVFVQ2hERmwxMg?oc=5,en-IN:LME metals
2022-06-10,2022-06-06T07:00:00Z,Reuters,LME nickel volumes tumble as funds and other users retreat,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOZ2YtS2JtWFRIZVZJcDdrY0Q0VHctTlF0NXBFclQtOW9TNzgtZnQzd09MRTlMQ19wOGV5T09MSDJoSzBTSTJoTkd0RUNmbG9HQnl0WnlmZFFWZnBCR1VNb3dtNDNNcExEblYtNk14SFIyM0dYVWxURGRfNjJxdDEyUVBIWUg4akhhamotQmF0a1oxQXRxN2xRMUcwZVhBcWxZMXhsQTdPLXFub3M?oc=5,en-IN:LME metals
2022-06-10,2022-06-06T07:00:00Z,Plano Magazine,Metal artist Leif Price sculpts his future from a life-long love of motorcycles,https://news.google.com/rss/articles/CBMiX0FVX3lxTE16NlZseWxXSXU5czZFV3RFUzBzMUFRd3JKa05WcVNvaUgyS0FwMkIxN3hCNC1wb2xNTnFETFBsWHBNNU1uLVNFUEtveEI5SUR1Q25MVTVMLXpOVmxjRlhN?oc=5,en-IN:metal prices
